,기준년도,사용본거지시읍면동_행정동기준,차명,연료
105193,2022,서울특별시 강남구 논현동,Model Y Long Range,전기
105194,2022,서울특별시 강남구 논현동,아이오닉5(IONIQ5),전기
105195,2022,서울특별시 강남구 논현동,Model Y Standard Range,전기
105196,2022,서울특별시 강남구 논현동,아이오닉5(IONIQ5),전기
105197,2022,서울특별시 강남구 논현동,SM3 Z.E.,전기
105198,2022,서울특별시 강남구 논현동,e-tron 55 quattro,전기
105199,2022,서울특별시 강남구 논현동,Model Y Long Range,전기
105200,2022,서울특별시 강남구 논현동,봉고Ⅲ 1톤 EV,전기
105201,2022,서울특별시 강남구 대치동,코나 일렉트릭 (KONA ELECTRIC,전기
105202,2022,서울특별시 강남구 대치동,타이칸 4S (High. 5인승),전기
105203,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105204,2022,서울특별시 강남구 대치동,니로 EV,전기
105205,2022,서울특별시 강남구 대치동,쏘울 EV,전기
105206,2022,서울특별시 강남구 대치동,쏘울 EV,전기
105207,2022,서울특별시 강남구 대치동,TWIZY,전기
105208,2022,서울특별시 강남구 대치동,EV6,전기
105209,2022,서울특별시 강남구 대치동,EV6,전기
105210,2022,서울특별시 강남구 대치동,EV6,전기
105211,2022,서울특별시 강남구 대치동,EV6,전기
105212,2022,서울특별시 강남구 대치동,EV6,전기
105213,2022,서울특별시 강남구 대치동,EV6,전기
105214,2022,서울특별시 강남구 대치동,CEVO-C SE,전기
105215,2022,서울특별시 강남구 대치동,CEVO-C SE,전기
105216,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105217,2022,서울특별시 강남구 대치동,EV6,전기
105218,2022,서울특별시 강남구 대치동,EV6,전기
105219,2022,서울특별시 강남구 대치동,EV6,전기
105220,2022,서울특별시 강남구 대치동,EV6,전기
105221,2022,서울특별시 강남구 대치동,EV6,전기
105222,2022,서울특별시 강남구 대치동,EV6,전기
105223,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105224,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105225,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105226,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105227,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105228,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105229,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105230,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105231,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105232,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105233,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105234,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105235,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105236,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105237,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105238,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105239,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105240,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105241,2022,서울특별시 강남구 대치동,Model 3 Long Range,전기
105242,2022,서울특별시 강남구 대치동,EV6,전기
105243,2022,서울특별시 강남구 대치동,EV6,전기
105244,2022,서울특별시 강남구 대치동,EV6,전기
105245,2022,서울특별시 강남구 대치동,EV6,전기
105246,2022,서울특별시 강남구 대치동,EV6,전기
105247,2022,서울특별시 강남구 대치동,GV60,전기
105248,2022,서울특별시 강남구 대치동,EV6,전기
105249,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105250,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105251,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105252,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105253,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105254,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105255,2022,서울특별시 강남구 대치동,GV60,전기
105256,2022,서울특별시 강남구 대치동,GV60,전기
105257,2022,서울특별시 강남구 대치동,GV60,전기
105258,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105259,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105260,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105261,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105262,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105263,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105264,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105265,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105266,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105267,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105268,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105269,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105270,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105271,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105272,2022,서울특별시 강남구 대치동,GV60,전기
105273,2022,서울특별시 강남구 대치동,GV60,전기
105274,2022,서울특별시 강남구 대치동,GV60,전기
105275,2022,서울특별시 강남구 대치동,GV60,전기
105276,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105277,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105278,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105279,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105280,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105281,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105282,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105283,2022,서울특별시 강남구 대치동,Model Y Standard Range,전기
105284,2022,서울특별시 강남구 대치동,쏘울 EV,전기
105285,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105286,2022,서울특별시 강남구 대치동,Model 3 Standard Range Plus ,전기
105287,2022,서울특별시 강남구 대치동,e-tron 55 quattro,전기
105288,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105289,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105290,2022,서울특별시 강남구 대치동,니로 EV,전기
105291,2022,서울특별시 강남구 대치동,니로 EV,전기
105292,2022,서울특별시 강남구 대치동,니로 EV,전기
105293,2022,서울특별시 강남구 대치동,니로 EV,전기
105294,2022,서울특별시 강남구 대치동,니로 EV,전기
105295,2022,서울특별시 강남구 대치동,니로 EV,전기
105296,2022,서울특별시 강남구 대치동,니로 EV,전기
105297,2022,서울특별시 강남구 대치동,니로 EV,전기
105298,2022,서울특별시 강남구 대치동,EV6,전기
105299,2022,서울특별시 강남구 대치동,EV6,전기
105300,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105301,2022,서울특별시 강남구 대치동,EV6,전기
105302,2022,서울특별시 강남구 대치동,EV6,전기
105303,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105304,2022,서울특별시 강남구 대치동,EV6,전기
105305,2022,서울특별시 강남구 대치동,EV6,전기
105306,2022,서울특별시 강남구 대치동,EV6,전기
105307,2022,서울특별시 강남구 대치동,EV6,전기
105308,2022,서울특별시 강남구 대치동,EV6,전기
105309,2022,서울특별시 강남구 대치동,EV6,전기
105310,2022,서울특별시 강남구 대치동,EV6,전기
105311,2022,서울특별시 강남구 대치동,EV6,전기
105312,2022,서울특별시 강남구 대치동,EV6,전기
105313,2022,서울특별시 강남구 대치동,EV6,전기
105314,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105315,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105316,2022,서울특별시 강남구 대치동,EV6,전기
105317,2022,서울특별시 강남구 대치동,EV6,전기
105318,2022,서울특별시 강남구 대치동,EV6,전기
105319,2022,서울특별시 강남구 대치동,EV6,전기
105320,2022,서울특별시 강남구 대치동,EV6,전기
105321,2022,서울특별시 강남구 대치동,EV6,전기
105322,2022,서울특별시 강남구 대치동,니로 EV,전기
105323,2022,서울특별시 강남구 대치동,니로 EV,전기
105324,2022,서울특별시 강남구 대치동,EV6,전기
105325,2022,서울특별시 강남구 대치동,EV6,전기
105326,2022,서울특별시 강남구 대치동,니로 EV,전기
105327,2022,서울특별시 강남구 대치동,니로 EV,전기
105328,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105329,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105330,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105331,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105332,2022,서울특별시 강남구 대치동,EV6,전기
105333,2022,서울특별시 강남구 대치동,EV6,전기
105334,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105335,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105336,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105337,2022,서울특별시 강남구 대치동,EV6,전기
105338,2022,서울특별시 강남구 대치동,EV6,전기
105339,2022,서울특별시 강남구 대치동,니로 EV,전기
105340,2022,서울특별시 강남구 대치동,EV6,전기
105341,2022,서울특별시 강남구 대치동,EV6,전기
105342,2022,서울특별시 강남구 대치동,EV6,전기
105343,2022,서울특별시 강남구 대치동,EV6,전기
105344,2022,서울특별시 강남구 대치동,EV6,전기
105345,2022,서울특별시 강남구 대치동,EV6,전기
105346,2022,서울특별시 강남구 대치동,니로 EV,전기
105347,2022,서울특별시 강남구 대치동,니로 EV,전기
105348,2022,서울특별시 강남구 대치동,니로 EV,전기
105349,2022,서울특별시 강남구 대치동,니로 EV,전기
105350,2022,서울특별시 강남구 대치동,EV6,전기
105351,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105352,2022,서울특별시 강남구 대치동,니로 EV,전기
105353,2022,서울특별시 강남구 대치동,EV6,전기
105354,2022,서울특별시 강남구 대치동,EV6,전기
105355,2022,서울특별시 강남구 대치동,EV6,전기
105356,2022,서울특별시 강남구 대치동,EV6,전기
105357,2022,서울특별시 강남구 대치동,EV6,전기
105358,2022,서울특별시 강남구 대치동,니로 EV,전기
105359,2022,서울특별시 강남구 대치동,EV6,전기
105360,2022,서울특별시 강남구 대치동,EV6,전기
105361,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105362,2022,서울특별시 강남구 대치동,니로 EV,전기
105363,2022,서울특별시 강남구 대치동,EV6,전기
105364,2022,서울특별시 강남구 대치동,EV6,전기
105365,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105366,2022,서울특별시 강남구 대치동,G80,전기
105367,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105368,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105369,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105370,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105371,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105372,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105373,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105374,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105375,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105376,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105377,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105378,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105379,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105380,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105381,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105382,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105383,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105384,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105385,2022,서울특별시 강남구 대치동,EV6,전기
105386,2022,서울특별시 강남구 대치동,EV6,전기
105387,2022,서울특별시 강남구 대치동,EV6,전기
105388,2022,서울특별시 강남구 대치동,EV6,전기
105389,2022,서울특별시 강남구 대치동,EV6,전기
105390,2022,서울특별시 강남구 대치동,EV6,전기
105391,2022,서울특별시 강남구 대치동,EV6,전기
105392,2022,서울특별시 강남구 대치동,EV6,전기
105393,2022,서울특별시 강남구 대치동,EV6,전기
105394,2022,서울특별시 강남구 대치동,EV6,전기
105395,2022,서울특별시 강남구 대치동,EV6,전기
105396,2022,서울특별시 강남구 대치동,EV6,전기
105397,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105398,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105399,2022,서울특별시 강남구 대치동,EV6,전기
105400,2022,서울특별시 강남구 대치동,EV6,전기
105401,2022,서울특별시 강남구 대치동,EV6,전기
105402,2022,서울특별시 강남구 대치동,EV6,전기
105403,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105404,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105405,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105406,2022,서울특별시 강남구 대치동,EV6,전기
105407,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105408,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105409,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105410,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105411,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105412,2022,서울특별시 강남구 대치동,EV6,전기
105413,2022,서울특별시 강남구 대치동,EV6,전기
105414,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105415,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105416,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105417,2022,서울특별시 강남구 대치동,GV60,전기
105418,2022,서울특별시 강남구 대치동,GV60,전기
105419,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105420,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105421,2022,서울특별시 강남구 대치동,GV60,전기
105422,2022,서울특별시 강남구 대치동,GV60,전기
105423,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105424,2022,서울특별시 강남구 대치동,아이오닉5 (IONIQ5),전기
105425,2022,서울특별시 강남구 대치동,아이오닉5(IONIQ5),전기
105426,2022,서울특별시 강남구 대치동,니로 EV,전기
105427,2022,서울특별시 강남구 대치동,니로 EV,전기
